start_time_ms, observed_ms, relative_trial_time_ms,x,y,z,rot_x,rot_y,rot_z,hmd_x,hmd_y,hmd_z,wheel_angle_degrees
1058111,1060511,2400.00000000,1.2547,1.2480,1.2570,0.4737,344.2422,359.1249,0.0000,0.0000,0.0000,345.9382
1058111,1060522,2411.12500000,1.2543,1.2478,1.2570,0.4443,342.5214,359.2365,0.0000,0.0000,0.0000,344.2422
1058111,1060533,2422.25000000,1.2539,1.2486,1.2567,0.4976,340.8928,359.1927,0.0000,0.0000,0.0000,342.5214
1058111,1060544,2433.25000000,1.2541,1.2495,1.2567,0.5121,339.2784,359.1993,0.0000,0.0000,0.0000,340.8928
1058111,1060556,2444.37500000,1.2537,1.2499,1.2566,0.4898,337.8025,359.2715,0.0000,0.0000,0.0000,339.2784
1058111,1060567,2455.50000000,1.2537,1.2498,1.2566,0.5195,336.2930,359.3128,0.0000,0.0000,0.0000,337.8025
1058111,1060578,2466.62500000,1.2538,1.2501,1.2566,0.5431,334.7439,359.3149,0.0000,0.0000,0.0000,336.2930
1058111,1060589,2477.75000000,1.2537,1.2504,1.2566,0.5980,333.2002,359.3373,0.0000,0.0000,0.0000,334.7439
1058111,1060600,2488.87500000,1.2537,1.2496,1.2565,0.5348,331.7021,359.3993,0.0000,0.0000,0.0000,333.2002
1058111,1060611,2500.00000000,1.2538,1.2497,1.2565,0.5890,330.2066,359.3531,0.0000,0.0000,0.0000,331.7021
1058111,1060622,2511.12500000,1.2537,1.2496,1.2566,0.5644,328.6875,359.4608,0.0000,0.0000,0.0000,330.2066
1058111,1060633,2522.12500000,1.2536,1.2491,1.2564,0.5977,327.1855,359.4921,0.0000,0.0000,0.0000,328.6875
1058111,1060644,2533.25000000,1.2533,1.2488,1.2561,0.5014,325.7254,359.6075,0.0000,0.0000,0.0000,327.1855
1058111,1060656,2544.50000000,1.2530,1.2484,1.2561,0.5103,324.2447,359.6323,0.0000,0.0000,0.0000,325.7254
1058111,1060667,2555.62500000,1.2530,1.2480,1.2559,0.5668,322.7644,359.6682,0.0000,0.0000,0.0000,324.2447
1058111,1060678,2566.75000000,1.2525,1.2488,1.2554,0.5646,321.2733,359.8225,0.0000,0.0000,0.0000,322.7644
1058111,1060689,2577.87500000,1.2521,1.2487,1.2555,0.5492,319.7822,359.8895,0.0000,0.0000,0.0000,321.2733
1058111,1060700,2589.00000000,1.2519,1.2497,1.2552,0.5828,318.2928,359.8987,0.0000,0.0000,0.0000,319.7822
1058111,1060711,2600.00000000,1.2520,1.2501,1.2551,0.5362,316.8189,0.0238,0.0000,0.0000,0.0000,318.2928
1058111,1060722,2611.12500000,1.2518,1.2503,1.2550,0.5604,315.2086,0.0236,0.0000,0.0000,0.0000,316.8189
1058111,1060733,2622.25000000,1.2516,1.2499,1.2547,0.5984,313.6194,0.0836,0.0000,0.0000,0.0000,315.2086
1058111,1060745,2633.37500000,1.2513,1.2495,1.2544,0.6185,312.0459,0.1963,0.0000,0.0000,0.0000,313.6194
1058111,1060756,2644.50000000,1.2511,1.2498,1.2542,0.6319,310.4276,0.2523,0.0000,0.0000,0.0000,312.0459
1058111,1060767,2655.62500000,1.2509,1.2492,1.2540,0.6744,308.7242,0.2838,0.0000,0.0000,0.0000,310.4276
1058111,1060778,2666.75000000,1.2510,1.2501,1.2538,0.7199,307.0911,0.4386,0.0000,0.0000,0.0000,308.7242
1058111,1060789,2677.87500000,1.2508,1.2504,1.2537,0.7415,305.4355,0.4266,0.0000,0.0000,0.0000,307.0911
1058111,1060800,2688.87500000,1.2508,1.2496,1.2534,0.7818,303.7349,0.4918,0.0000,0.0000,0.0000,305.4355
1058111,1060811,2700.00000000,1.2507,1.2501,1.2531,0.8199,301.9216,0.5700,0.0000,0.0000,0.0000,303.7349
1058111,1060822,2711.12500000,1.2504,1.2502,1.2529,0.8841,300.1277,0.6174,0.0000,0.0000,0.0000,301.9216
1058111,1060833,2722.25000000,1.2504,1.2498,1.2527,0.9068,298.2166,0.6095,0.0000,0.0000,0.0000,300.1277
1058111,1060845,2733.37500000,1.2503,1.2504,1.2523,0.9496,296.2500,0.7287,0.0000,0.0000,0.0000,298.2166
1058111,1060856,2744.50000000,1.2500,1.2506,1.2523,0.9951,294.1956,0.7476,0.0000,0.0000,0.0000,296.2500
1058111,1060867,2755.62500000,1.2500,1.2499,1.2522,1.0291,292.2449,0.7468,0.0000,0.0000,0.0000,294.1956
1058111,1060878,2766.62500000,1.2504,1.2507,1.2521,1.0878,290.1994,0.7837,0.0000,0.0000,0.0000,292.2449
1058111,1060889,2777.75000000,1.2503,1.2516,1.2518,1.1275,288.1587,0.8055,0.0000,0.0000,0.0000,290.1994
1058111,1060900,2788.87500000,1.2503,1.2499,1.2515,1.1047,286.0861,0.8620,0.0000,0.0000,0.0000,288.1587
1058111,1060911,2800.00000000,1.2499,1.2494,1.2509,1.1853,284.0564,0.8740,0.0000,0.0000,0.0000,286.0861
1058111,1060922,2811.12500000,1.2499,1.2490,1.2505,1.2175,281.9695,0.8923,0.0000,0.0000,0.0000,284.0564
1058111,1060933,2822.25000000,1.2497,1.2496,1.2502,1.2507,279.8580,0.9290,0.0000,0.0000,0.0000,281.9695
1058111,1060945,2833.37500000,1.2497,1.2495,1.2499,1.2972,277.7131,1.0304,0.0000,0.0000,0.0000,279.8580
1058111,1060956,2844.50000000,1.2498,1.2497,1.2495,1.3589,275.6572,1.0280,0.0000,0.0000,0.0000,277.7131
1058111,1060967,2855.50000000,1.2497,1.2493,1.2493,1.4158,273.5939,1.0045,0.0000,0.0000,0.0000,275.6572
1058111,1060978,2866.62500000,1.2496,1.2489,1.2491,1.4465,271.4977,1.0655,0.0000,0.0000,0.0000,273.5939
1058111,1060989,2877.75000000,1.2497,1.2491,1.2486,1.4999,269.5040,1.0629,0.0000,0.0000,0.0000,271.4977
1058111,1061000,2888.87500000,1.2497,1.2487,1.2486,1.5282,267.4396,1.1275,0.0000,0.0000,0.0000,269.5040
1058111,1061011,2900.00000000,1.2496,1.2490,1.2481,1.5644,265.3959,1.1586,0.0000,0.0000,0.0000,267.4396
1058111,1061022,2911.12500000,1.2495,1.2495,1.2480,1.6370,263.3283,1.1039,0.0000,0.0000,0.0000,265.3959
1058111,1061033,2922.25000000,1.2496,1.2485,1.2479,1.6357,261.1870,1.2212,0.0000,0.0000,0.0000,263.3283
1058111,1061044,2933.25000000,1.2500,1.2495,1.2478,1.7423,259.2526,1.2997,0.0000,0.0000,0.0000,261.1870
1058111,1061056,2944.37500000,1.2500,1.2496,1.2476,1.8032,257.2325,1.3119,0.0000,0.0000,0.0000,259.2526
1058111,1061067,2955.50000000,1.2501,1.2497,1.2476,1.8449,255.1948,1.3147,0.0000,0.0000,0.0000,257.2325
1058111,1061078,2966.62500000,1.2507,1.2505,1.2477,1.8030,253.3056,1.4156,0.0000,0.0000,0.0000,255.1948
1058111,1061089,2977.75000000,1.2509,1.2508,1.2475,1.8753,251.2242,1.3919,0.0000,0.0000,0.0000,253.3056
1058111,1061100,2988.87500000,1.2513,1.2507,1.2472,1.8923,249.1360,1.4601,0.0000,0.0000,0.0000,251.2242
1058111,1061111,3000.00000000,1.2507,1.2486,1.2466,2.0511,247.1573,1.4522,0.0000,0.0000,0.0000,249.1360
1058111,1061122,3011.12500000,1.2508,1.2486,1.2462,2.1091,245.0610,1.4806,0.0000,0.0000,0.0000,247.1573
1058111,1061133,3022.12500000,1.2508,1.2498,1.2461,2.1334,243.0764,1.5087,0.0000,0.0000,0.0000,245.0610
1058111,1061144,3033.25000000,1.2500,1.2478,1.2457,2.1921,241.1342,1.5316,0.0000,0.0000,0.0000,243.0764
1058111,1061156,3044.50000000,1.2503,1.2479,1.2450,2.2297,239.1844,1.5293,0.0000,0.0000,0.0000,241.1342
1058111,1061167,3055.62500000,1.2501,1.2493,1.2456,2.2075,237.3211,1.5207,0.0000,0.0000,0.0000,239.1844
1058111,1061178,3066.75000000,1.2508,1.2505,1.2456,2.2423,235.5150,1.5334,0.0000,0.0000,0.0000,237.3211
1058111,1061189,3077.87500000,1.2516,1.2504,1.2444,2.3126,233.5975,1.4730,0.0000,0.0000,0.0000,235.5150
1058111,1061200,3089.00000000,1.2518,1.2498,1.2444,2.3609,231.7707,1.3727,0.0000,0.0000,0.0000,233.5975
1058111,1061211,3100.00000000,1.2521,1.2499,1.2443,2.2866,229.9576,1.4364,0.0000,0.0000,0.0000,231.7707
1058111,1061222,3111.12500000,1.2522,1.2489,1.2440,2.2989,228.1192,1.3375,0.0000,0.0000,0.0000,229.9576
1058111,1061233,3122.25000000,1.2526,1.2495,1.2437,2.3091,226.3730,1.3647,0.0000,0.0000,0.0000,228.1192
1058111,1061245,3133.37500000,1.2520,1.2467,1.2431,2.3283,224.6305,1.3765,0.0000,0.0000,0.0000,226.3730
1058111,1061256,3144.50000000,1.2520,1.2476,1.2432,2.3639,222.8269,1.2738,0.0000,0.0000,0.0000,224.6305
1058111,1061267,3155.62500000,1.2519,1.2485,1.2428,2.3765,221.1138,1.1860,0.0000,0.0000,0.0000,222.8269
1058111,1061278,3166.75000000,1.2526,1.2496,1.2429,2.4449,219.4156,1.2631,0.0000,0.0000,0.0000,221.1138
1058111,1061289,3177.87500000,1.2526,1.2496,1.2429,2.4449,219.4156,1.2631,0.0000,0.0000,0.0000,221.1138
1058111,1061300,3188.87500000,1.2527,1.2490,1.2428,2.4471,217.6069,1.1625,0.0000,0.0000,0.0000,219.4156
1058111,1061311,3200.00000000,1.2532,1.2481,1.2425,2.3537,214.0000,1.2449,0.0000,0.0000,0.0000,215.8005
1058111,1061322,3211.12500000,1.2540,1.2488,1.2423,2.4353,212.1874,1.0777,0.0000,0.0000,0.0000,214.0000
1058111,1061333,3222.25000000,1.2541,1.2487,1.2422,2.4733,210.3848,1.1054,0.0000,0.0000,0.0000,212.1874
1058111,1061345,3233.37500000,1.2543,1.2483,1.2419,2.5008,208.4793,1.0483,0.0000,0.0000,0.0000,210.3848
1058111,1061356,3244.50000000,1.2542,1.2478,1.2421,2.4976,206.5490,1.0604,0.0000,0.0000,0.0000,208.4793
1058111,1061367,3255.62500000,1.2542,1.2490,1.2418,2.4899,204.6350,1.0434,0.0000,0.0000,0.0000,206.5490
1058111,1061378,3266.62500000,1.2548,1.2495,1.2417,2.5256,202.6833,1.0138,0.0000,0.0000,0.0000,204.6350
1058111,1061389,3277.75000000,1.2548,1.2495,1.2417,2.5256,202.6833,1.0138,0.0000,0.0000,0.0000,204.6350
1058111,1061400,3288.87500000,1.2552,1.2501,1.2416,2.5978,200.7714,0.8808,0.0000,0.0000,0.0000,202.6833
1058111,1061411,3300.00000000,1.2556,1.2481,1.2415,2.6974,196.9722,0.8875,0.0000,0.0000,0.0000,198.9079
1058111,1061422,3311.12500000,1.2560,1.2486,1.2414,2.7194,195.0437,0.8119,0.0000,0.0000,0.0000,196.9722
1058111,1061433,3322.25000000,1.2560,1.2486,1.2414,2.7194,195.0437,0.8119,0.0000,0.0000,0.0000,196.9722
1058111,1061445,3333.37500000,1.2560,1.2476,1.2414,2.8028,193.0604,0.7987,0.0000,0.0000,0.0000,195.0437
1058111,1061456,3344.50000000,1.2567,1.2470,1.2413,2.8036,191.1483,0.7796,0.0000,0.0000,0.0000,193.0604
1058111,1061467,3355.50000000,1.2570,1.2488,1.2412,2.9030,187.1611,0.7104,0.0000,0.0000,0.0000,189.1828
1058111,1061478,3366.62500000,1.2571,1.2477,1.2412,2.9623,185.2556,0.6607,0.0000,0.0000,0.0000,187.1611
1058111,1061489,3377.75000000,1.2574,1.2478,1.2412,2.9511,183.2598,0.6460,0.0000,0.0000,0.0000,185.2556
1058111,1061500,3388.87500000,1.2576,1.2475,1.2412,2.9666,181.3265,0.6156,0.0000,0.0000,0.0000,183.2598
1058111,1061511,3400.00000000,1.2585,1.2489,1.2415,3.1420,179.5157,0.4955,0.0000,0.0000,0.0000,181.3265
1058111,1061522,3411.12500000,1.2585,1.2489,1.2415,3.1420,179.5157,0.4955,0.0000,0.0000,0.0000,181.3265
1058111,1061533,3422.25000000,1.2588,1.2488,1.2415,3.1355,177.5612,0.4739,0.0000,0.0000,0.0000,179.5157
1058111,1061544,3433.25000000,1.2591,1.2485,1.2416,3.2060,175.6658,0.4217,0.0000,0.0000,0.0000,177.5612
1058111,1061556,3444.37500000,1.2600,1.2487,1.2417,3.3302,171.9180,0.2261,0.0000,0.0000,0.0000,173.8017
1058111,1061567,3455.50000000,1.2601,1.2493,1.2416,3.3822,170.0554,0.1611,0.0000,0.0000,0.0000,171.9180
1058111,1061578,3466.62500000,1.2599,1.2478,1.2415,3.3660,168.2086,0.1054,0.0000,0.0000,0.0000,170.0554
1058111,1061589,3477.75000000,1.2600,1.2474,1.2418,3.3325,166.3609,0.0437,0.0000,0.0000,0.0000,168.2086
1058111,1061600,3488.87500000,1.2600,1.2472,1.2417,3.3723,164.5212,359.9766,0.0000,0.0000,0.0000,166.3609
1058111,1061611,3500.00000000,1.2603,1.2473,1.2418,3.4031,162.7012,359.9358,0.0000,0.0000,0.0000,164.5212
1058111,1061622,3511.12500000,1.2606,1.2471,1.2418,3.3522,160.9664,359.8293,0.0000,0.0000,0.0000,162.7012
1058111,1061633,3522.12500000,1.2606,1.2476,1.2418,3.3828,159.1631,359.7813,0.0000,0.0000,0.0000,160.9664
1058111,1061644,3533.25000000,1.2613,1.2484,1.2421,3.3444,157.3450,359.8164,0.0000,0.0000,0.0000,159.1631
1058111,1061656,3544.50000000,1.2617,1.2483,1.2421,3.2985,155.6219,359.7192,0.0000,0.0000,0.0000,157.3450
1058111,1061667,3555.62500000,1.2618,1.2481,1.2426,3.3550,153.8692,359.6393,0.0000,0.0000,0.0000,155.6219
1058111,1061678,3566.75000000,1.2619,1.2474,1.2426,3.3342,152.0710,359.6421,0.0000,0.0000,0.0000,153.8692
1058111,1061689,3577.87500000,1.2622,1.2479,1.2427,3.2400,150.3396,359.5050,0.0000,0.0000,0.0000,152.0710
1058111,1061700,3589.00000000,1.2624,1.2474,1.2429,3.2923,148.5260,359.4977,0.0000,0.0000,0.0000,150.3396
1058111,1061711,3600.00000000,1.2629,1.2485,1.2432,3.2744,146.7395,359.4152,0.0000,0.0000,0.0000,148.5260
1058111,1061722,3611.12500000,1.2629,1.2477,1.2437,3.2931,145.0068,359.3409,0.0000,0.0000,0.0000,146.7395
1058111,1061733,3622.25000000,1.2632,1.2480,1.2438,3.3650,143.1899,359.2287,0.0000,0.0000,0.0000,145.0068
1058111,1061745,3633.37500000,1.2634,1.2480,1.2440,3.3557,141.3764,359.1390,0.0000,0.0000,0.0000,143.1899
1058111,1061756,3644.50000000,1.2634,1.2480,1.2440,3.3557,141.3764,359.1390,0.0000,0.0000,0.0000,143.1899
1058111,1061767,3655.62500000,1.2638,1.2471,1.2443,3.3320,137.5865,358.9936,0.0000,0.0000,0.0000,139.4683
1058111,1061778,3666.75000000,1.2637,1.2464,1.2444,3.3218,135.6916,358.9302,0.0000,0.0000,0.0000,137.5865
1058111,1061789,3677.87500000,1.2642,1.2459,1.2439,3.1904,133.6520,358.9163,0.0000,0.0000,0.0000,135.6916
1058111,1061800,3688.87500000,1.2641,1.2472,1.2438,3.1891,131.7128,358.8314,0.0000,0.0000,0.0000,133.6520
1058111,1061811,3700.00000000,1.2645,1.2473,1.2442,3.1909,129.9395,358.7772,0.0000,0.0000,0.0000,131.7128
1058111,1061822,3711.12500000,1.2642,1.2481,1.2451,3.1695,128.0748,358.7590,0.0000,0.0000,0.0000,129.9395
1058111,1061833,3722.25000000,1.2643,1.2467,1.2456,3.1362,126.1636,358.6638,0.0000,0.0000,0.0000,128.0748
1058111,1061845,3733.37500000,1.2651,1.2477,1.2461,3.1520,124.3022,358.5664,0.0000,0.0000,0.0000,126.1636
1058111,1061856,3744.50000000,1.2652,1.2464,1.2463,3.1418,122.4109,358.4953,0.0000,0.0000,0.0000,124.3022
1058111,1061867,3755.62500000,1.2652,1.2471,1.2464,3.1116,120.4815,358.3709,0.0000,0.0000,0.0000,122.4109
1058111,1061878,3766.62500000,1.2658,1.2481,1.2469,3.0215,118.5491,358.2820,0.0000,0.0000,0.0000,120.4815
1058111,1061889,3777.75000000,1.2658,1.2480,1.2470,2.9818,116.6444,358.2062,0.0000,0.0000,0.0000,118.5491
1058111,1061900,3788.87500000,1.2657,1.2497,1.2470,2.9302,114.6410,358.3096,0.0000,0.0000,0.0000,116.6444
1058111,1061911,3800.00000000,1.2650,1.2467,1.2472,2.9069,112.7808,358.2249,0.0000,0.0000,0.0000,114.6410
1058111,1061922,3811.12500000,1.2648,1.2460,1.2474,2.8297,110.8116,358.2125,0.0000,0.0000,0.0000,112.7808
1058111,1061933,3822.25000000,1.2647,1.2466,1.2476,2.7749,108.8286,358.2650,0.0000,0.0000,0.0000,110.8116
1058111,1061945,3833.37500000,1.2656,1.2477,1.2481,2.8130,106.9374,358.1432,0.0000,0.0000,0.0000,108.8286
1058111,1061956,3844.50000000,1.2655,1.2466,1.2481,2.7375,104.9258,358.1431,0.0000,0.0000,0.0000,106.9374
1058111,1061967,3855.50000000,1.2654,1.2468,1.2483,2.7391,102.9381,358.1641,0.0000,0.0000,0.0000,104.9258
1058111,1061978,3866.62500000,1.2660,1.2484,1.2488,2.6902,100.9845,358.0545,0.0000,0.0000,0.0000,102.9381
1058111,1061989,3877.75000000,1.2659,1.2477,1.2490,2.6379,98.9553,358.0435,0.0000,0.0000,0.0000,100.9845
1058111,1062000,3888.87500000,1.2659,1.2477,1.2490,2.6379,98.9553,358.0435,0.0000,0.0000,0.0000,100.9845
1058111,1062011,3900.00000000,1.2658,1.2495,1.2498,2.5222,94.8092,358.0066,0.0000,0.0000,0.0000,96.9311
1058111,1062022,3911.12500000,1.2658,1.2495,1.2498,2.5222,94.8092,358.0066,0.0000,0.0000,0.0000,96.9311
1058111,1062033,3922.25000000,1.2658,1.2487,1.2497,2.5060,92.6854,357.9743,0.0000,0.0000,0.0000,94.8092
1058111,1062044,3933.25000000,1.2660,1.2484,1.2501,2.5229,90.6077,357.9897,0.0000,0.0000,0.0000,92.6854
1058111,1062056,3944.37500000,1.2657,1.2481,1.2506,2.4207,88.4578,357.9851,0.0000,0.0000,0.0000,90.6077
1058111,1062067,3955.50000000,1.2656,1.2477,1.2508,2.3481,86.3454,357.9880,0.0000,0.0000,0.0000,88.4578
1058111,1062078,3966.62500000,1.2659,1.2484,1.2511,2.3919,84.3739,357.9534,0.0000,0.0000,0.0000,86.3454
1058111,1062089,3977.75000000,1.2657,1.2477,1.2514,2.3347,82.3262,357.9237,0.0000,0.0000,0.0000,84.3739
1058111,1062100,3988.87500000,1.2655,1.2479,1.2516,2.2538,80.1821,357.9512,0.0000,0.0000,0.0000,82.3262
1058111,1062111,4000.00000000,1.2653,1.2468,1.2519,2.2292,78.1317,357.9699,0.0000,0.0000,0.0000,80.1821
1058111,1062122,4011.12500000,1.2652,1.2458,1.2522,2.2425,76.1089,357.9322,0.0000,0.0000,0.0000,78.1317
1058111,1062133,4022.12500000,1.2650,1.2464,1.2525,2.2269,74.0221,357.9358,0.0000,0.0000,0.0000,76.1089
1058111,1062144,4033.25000000,1.2650,1.2484,1.2526,2.2811,71.8702,358.0038,0.0000,0.0000,0.0000,74.0221
1058111,1062156,4044.50000000,1.2649,1.2477,1.2529,2.1979,69.7458,357.9663,0.0000,0.0000,0.0000,71.8702
1058111,1062167,4055.62500000,1.2646,1.2479,1.2530,2.2046,67.6888,357.9524,0.0000,0.0000,0.0000,69.7458
1058111,1062178,4066.75000000,1.2645,1.2468,1.2533,2.0639,65.5945,357.9964,0.0000,0.0000,0.0000,67.6888
1058111,1062189,4077.87500000,1.2644,1.2465,1.2537,2.1698,63.4667,357.9800,0.0000,0.0000,0.0000,65.5945
1058111,1062200,4089.00000000,1.2643,1.2453,1.2542,2.0998,61.4489,357.9811,0.0000,0.0000,0.0000,63.4667
1058111,1062211,4100.00000000,1.2640,1.2459,1.2542,2.1198,59.3754,357.9851,0.0000,0.0000,0.0000,61.4489
1058111,1062222,4111.12500000,1.2640,1.2473,1.2551,2.0261,57.3693,357.8894,0.0000,0.0000,0.0000,59.3754
1058111,1062233,4122.25000000,1.2640,1.2466,1.2552,1.9276,55.3380,357.9363,0.0000,0.0000,0.0000,57.3693
1058111,1062245,4133.37500000,1.2638,1.2485,1.2552,1.9384,53.4496,357.8428,0.0000,0.0000,0.0000,55.3380
1058111,1062256,4144.50000000,1.2635,1.2479,1.2556,1.8614,51.3236,357.9012,0.0000,0.0000,0.0000,53.4496
1058111,1062267,4155.62500000,1.2634,1.2473,1.2557,1.7776,49.3517,357.9104,0.0000,0.0000,0.0000,51.3236
1058111,1062278,4166.75000000,1.2631,1.2486,1.2558,1.7236,47.3880,357.9002,0.0000,0.0000,0.0000,49.3517
1058111,1062289,4177.87500000,1.2633,1.2507,1.2559,1.6959,45.2848,358.0402,0.0000,0.0000,0.0000,47.3880
1058111,1062300,4188.87500000,1.2631,1.2512,1.2558,1.6627,43.3636,358.0568,0.0000,0.0000,0.0000,45.2848
1058111,1062311,4200.00000000,1.2631,1.2491,1.2562,1.6396,41.4085,358.1132,0.0000,0.0000,0.0000,43.3636
1058111,1062322,4211.12500000,1.2624,1.2479,1.2557,1.5884,39.5471,358.0990,0.0000,0.0000,0.0000,41.4085
1058111,1062333,4222.25000000,1.2620,1.2474,1.2563,1.5518,37.6532,358.1744,0.0000,0.0000,0.0000,39.5471
1058111,1062345,4233.37500000,1.2617,1.2478,1.2563,1.6055,35.8240,358.1601,0.0000,0.0000,0.0000,37.6532
1058111,1062356,4244.50000000,1.2616,1.2481,1.2560,1.5337,33.9294,358.2725,0.0000,0.0000,0.0000,35.8240
1058111,1062367,4255.62500000,1.2612,1.2491,1.2565,1.5413,32.1361,358.2657,0.0000,0.0000,0.0000,33.9294
1058111,1062378,4266.62500000,1.2618,1.2495,1.2569,1.3997,30.2624,358.2725,0.0000,0.0000,0.0000,32.1361
1058111,1062389,4277.75000000,1.2613,1.2503,1.2574,1.3546,28.3858,358.3402,0.0000,0.0000,0.0000,30.2624
1058111,1062400,4288.87500000,1.2613,1.2498,1.2574,1.3464,26.6126,358.3597,0.0000,0.0000,0.0000,28.3858
1058111,1062411,4300.00000000,1.2612,1.2483,1.2578,1.2299,24.8199,358.4516,0.0000,0.0000,0.0000,26.6126
1058111,1062422,4311.12500000,1.2609,1.2486,1.2580,1.2307,23.0755,358.4619,0.0000,0.0000,0.0000,24.8199
1058111,1062433,4322.25000000,1.2608,1.2484,1.2578,1.2377,21.4298,358.4512,0.0000,0.0000,0.0000,23.0755
1058111,1062445,4333.37500000,1.2596,1.2480,1.2573,1.1579,19.7058,358.4460,0.0000,0.0000,0.0000,21.4298
1058111,1062456,4344.50000000,1.2593,1.2478,1.2574,1.1220,17.9451,358.5072,0.0000,0.0000,0.0000,19.7058
1058111,1062467,4355.50000000,1.2588,1.2476,1.2575,1.1264,16.1901,358.5120,0.0000,0.0000,0.0000,17.9451
1058111,1062478,4366.62500000,1.2583,1.2469,1.2575,1.0838,14.4206,358.5351,0.0000,0.0000,0.0000,16.1901
1058111,1062489,4377.75000000,1.2586,1.2479,1.2576,1.0162,12.6826,358.5704,0.0000,0.0000,0.0000,14.4206
1058111,1062500,4388.87500000,1.2582,1.2485,1.2578,0.9476,10.9017,358.5968,0.0000,0.0000,0.0000,12.6826
1058111,1062511,4400.00000000,1.2579,1.2481,1.2579,0.9406,9.1043,358.6106,0.0000,0.0000,0.0000,10.9017
1058111,1062522,4411.12500000,1.2579,1.2488,1.2577,0.9138,7.3178,358.6124,0.0000,0.0000,0.0000,9.1043
1058111,1062533,4422.25000000,1.2576,1.2491,1.2581,0.8199,5.5008,358.6224,0.0000,0.0000,0.0000,7.3178
1058111,1062544,4433.25000000,1.2575,1.2492,1.2582,0.7787,3.6345,358.7120,0.0000,0.0000,0.0000,5.5008
1058111,1062556,4444.37500000,1.2574,1.2491,1.2580,0.7402,1.6952,358.7601,0.0000,0.0000,0.0000,3.6345
1058111,1062567,4455.50000000,1.2570,1.2494,1.2583,0.7248,359.9916,358.6691,0.0000,0.0000,0.0000,1.6952
1058111,1062578,4466.62500000,1.2571,1.2494,1.2584,0.6824,357.9666,358.8521,0.0000,0.0000,0.0000,359.9916
1058111,1062589,4477.75000000,1.2570,1.2495,1.2581,0.7026,356.1079,358.8574,0.0000,0.0000,0.0000,357.9666
1058111,1062600,4488.87500000,1.2567,1.2500,1.2584,0.5688,354.3156,358.8714,0.0000,0.0000,0.0000,356.1079
1058111,1062611,4500.00000000,1.2558,1.2486,1.2581,0.5204,352.4615,358.9571,0.0000,0.0000,0.0000,354.3156
1058111,1062622,4511.12500000,1.2557,1.2483,1.2578,0.5367,350.5880,358.9781,0.0000,0.0000,0.0000,352.4615
1058111,1062633,4522.12500000,1.2556,1.2481,1.2574,0.5065,348.7554,359.0407,0.0000,0.0000,0.0000,350.5880
1058111,1062644,4533.25000000,1.2551,1.2485,1.2571,0.5007,346.8870,359.0318,0.0000,0.0000,0.0000,348.7554
1058111,1062656,4544.50000000,1.2546,1.2483,1.2572,0.5220,345.0885,359.0745,0.0000,0.0000,0.0000,346.8870
1058111,1062667,4555.62500000,1.2543,1.2486,1.2571,0.5448,343.2930,359.0767,0.0000,0.0000,0.0000,345.0885
1058111,1062678,4566.75000000,1.2543,1.2489,1.2571,0.5282,341.4419,359.1104,0.0000,0.0000,0.0000,343.2930
1058111,1062689,4577.87500000,1.2538,1.2488,1.2570,0.5008,339.6605,359.1852,0.0000,0.0000,0.0000,341.4419
1058111,1062700,4589.00000000,1.2536,1.2484,1.2569,0.5122,337.8618,359.2184,0.0000,0.0000,0.0000,339.6605
1058111,1062711,4600.00000000,1.2538,1.2498,1.2569,0.5610,336.1154,359.2408,0.0000,0.0000,0.0000,337.8618
1058111,1062722,4611.12500000,1.2536,1.2502,1.2569,0.5383,334.4102,359.2350,0.0000,0.0000,0.0000,336.1154
1058111,1062733,4622.25000000,1.2535,1.2501,1.2566,0.5551,332.7169,359.3275,0.0000,0.0000,0.0000,334.4102
1058111,1062745,4633.37500000,1.2536,1.2508,1.2566,0.5831,330.9823,359.3513,0.0000,0.0000,0.0000,332.7169
1058111,1062756,4644.50000000,1.2535,1.2502,1.2565,0.5752,329.3028,359.3680,0.0000,0.0000,0.0000,330.9823
1058111,1062767,4655.62500000,1.2534,1.2495,1.2564,0.5741,327.6018,359.4696,0.0000,0.0000,0.0000,329.3028
1058111,1062778,4666.75000000,1.2533,1.2499,1.2563,0.5963,325.9626,359.4920,0.0000,0.0000,0.0000,327.6018
1058111,1062789,4677.87500000,1.2531,1.2504,1.2564,0.5663,324.3413,359.5575,0.0000,0.0000,0.0000,325.9626
1058111,1062800,4688.87500000,1.2531,1.2503,1.2560,0.5780,322.6761,359.5955,0.0000,0.0000,0.0000,324.3413
1058111,1062811,4700.00000000,1.2526,1.2495,1.2557,0.5730,321.0267,359.7824,0.0000,0.0000,0.0000,322.6761
1058111,1062822,4711.12500000,1.2523,1.2495,1.2558,0.6105,319.3913,359.8236,0.0000,0.0000,0.0000,321.0267
1058111,1062833,4722.25000000,1.2521,1.2494,1.2553,0.5921,317.7623,359.8478,0.0000,0.0000,0.0000,319.3913
1058111,1062845,4733.37500000,1.2521,1.2494,1.2552,0.5453,316.1332,359.9550,0.0000,0.0000,0.0000,317.7623
1058111,1062856,4744.50000000,1.2520,1.2491,1.2550,0.5777,314.4455,0.0095,0.0000,0.0000,0.0000,316.1332
1058111,1062867,4755.62500000,1.2518,1.2487,1.2548,0.6188,312.8500,0.0243,0.0000,0.0000,0.0000,314.4455
1058111,1062878,4766.62500000,1.2514,1.2490,1.2544,0.6487,311.3274,0.1552,0.0000,0.0000,0.0000,312.8500
